"Method","Name","Error","Occurrences"
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1681 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903ba5320>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/533 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ea64a198>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/86 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faee17f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/462 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69112e2320>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/989 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e970b128>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1080 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690371c080>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/15 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8d04ac8>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1339 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e66e2f60>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1464 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691062b6d8>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/120 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f85b1320>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1689 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ea7e60f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/12 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902380748>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1408 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911e9f550>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/175 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69033b4828>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/315 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910cd6518>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1861 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910c40ef0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/20 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691056f898>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/948 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691191b630>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/390 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69102ee5c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/532 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911085748>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1786 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69034d5f60>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/900 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eb1bcd68>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1878 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6921b1c048>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/956 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901423710>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/881 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9f71ef0>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/652 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69123d5908>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/77 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eb42a160>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1548 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faee1cf8>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1555 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902df3b00>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/869 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68facccbe0>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/259 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903c496d8>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/292 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911bb0160>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/996 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911028d30>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/63 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69023dc390>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/802 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902a805c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/256 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e99ea8d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/717 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f692009fe10>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/812 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691157a320>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1527 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901ac9278>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1287 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910be47f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/393 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69200e8630>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/531 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910a2ce80>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/743 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ea509a20>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
